question_id,image_id,question,ground_truth_answer,model_answer,is_hallucinating,is_hallucinating_manual
question_comb_2853,AMBER_812.jpg,Describe this image.,"sky, cloud, grass, bench, sign, water, waterfront","The image features a bench situated in a field, with a sign placed on it. The sign is green and white, and it reads ""To the Start."" The bench is positioned in the middle of the field, providing a place for people to sit and rest. The field appears to be a vast, open space, possibly a park or a recreational area. The bench and sign are the main focus of the image, drawing attention to the message on the sign.",False,False
question_comb_2854,hallusionbench_math_3_1.png,"According to the parallel theorem, is angle A larger than angle B? Please answer yes or no.",yes,No.,True,True
question_comb_2855,mme_landmark_01c0e0ff84631905.jpg,Is this a photo of Church of Saint George in Koptevo? Please answer yes or no.,No,No.,False,False
question_comb_2856,AMBER_390.jpg,Is the sky sunny in this image?,"y, e, s","No, the sky in the image is not sunny. It is cloudy, which creates a dramatic and moody atmosphere.",False,False
question_comb_2857,hallusionbench_illusion_1_0.png,Is the right grey box the same size as the left grey box?,yes,"The right grey box is the same size as the left grey box. Both boxes are white and have the same dimensions, indicating that they are of equal size.",False,False
question_comb_2858,AMBER_786.jpg,Is there direct contact between the horse and dog?,"n, o","No, there is no direct contact between the horse and dog. The dog is standing on the ground, while the man is riding the horse.",False,False
question_comb_2859,haloquest_1737.png,What is the color of the bow tie the teddy bear has on?,1 The teddy bear in the image is not wearing a bow tie; 2 It is not wearing a bow tie; 3 There are no bow ties in this image,The teddy bear has a blue bow tie.,False,False
question_comb_286,haloquest_0217.jpg,How many people are in front of the church?,There are no people in front of the church.; None.; Nobody is in front of the church.,There are no people visible in front of the church in the image.,False,False
question_comb_2860,pope_498.jpg,Is there a backpack in the image?,no,no,False,False
question_comb_2861,haloquest_1144.png,How many giraffes are in the image?,There are no giraffes in the image ; Zero; No giraffes in the image,There are no giraffes in the image. The image features zebras.,False,False
question_comb_2862,AMBER_381.jpg,Is there direct contact between the computer and wall?,"n, o","No, there is no direct contact between the computer and wall. The computer is placed on a desk, and there is a laptop on the desk as well.",False,False
question_comb_2863,AMBER_374.jpg,Are there three toys in this image?,"n, o","No, there is only one toy in the image. It is a stuffed animal or a toy cat sitting on the handlebars of a bicycle.",False,False
question_comb_2864,AMBER_375.jpg,Is the wall solid color in this image?,"n, o","No, the wall is not solid color. It has a pink and white pattern.",False,False
question_comb_2865,AMBER_301.jpg,Is there direct contact between the person and motorbike?,"y, e, s","Yes, the person is sitting on the motorbike, which is a motorcycle.",False,False
question_comb_2866,haloquest_0962.png,"Does the image depict a young girl standing in the middle of a battlefield, surrounded by destroyed robots and other war machines?","Yes; the image does depict a young girl in a battlefield around destroyed war machines; indeed, the girl is shown among ruined robots and war machines.","Yes, the image shows a young girl standing in the middle of a battlefield, surrounded by destroyed robots and other war machines.",False,False
question_comb_2867,AMBER_58.jpg,Is there direct contact between the cow and sea?,"n, o","No, there is no direct contact between the cow and the sea. The man is leading the cows away from the water, and they are walking on the beach.",False,False
question_comb_2868,mme_commonsense_reasoning_0043.png,Is the animal in the picture usually not seen in winter? Please answer yes or no.,Yes,No.,True,True
question_comb_2869,haloquest_1105.png,"Does the image show a man in a pilot's uniform standing in a field of wheat, looking up at three fighter jets flying overhead?","Yes; Indeed, the image shows a man in a pilot's uniform in a wheat field looking at three fighter jets; That's correct, the image shows a man in a pilot's uniform in a wheat field observing three jets in the sky.","Yes, the image depicts a man in a pilot's uniform standing in a field of wheat, looking up at three fighter jets flying overhead.",False,False
question_comb_287,AMBER_124.jpg,Is the desert dry in this image?,"y, e, s",yes,False,False
question_comb_2870,AMBER_387.jpg,Is there a person in this image?,"n, o","No, there is no person in this image. The image features a close-up of a brown bear's face.",False,False
question_comb_2871,hallusionbench_ocr_2_1.png,"According to the image, does the Euler's Number 'e' range from 2.71 to 2.72?",yes,"Yes, according to the image, the Euler's Number 'e' is shown to range from 2.71828182845904 to 2.71828182845905, which falls within the range of 2.71 to 2.72.",False,False
question_comb_2872,AMBER_381.jpg,Is the wall white in this image?,"y, e, s",yes,False,False
question_comb_2873,AMBER_905.jpg,Is the beach wet in this image?,"n, o","No, the beach does not appear to be wet. The sand is dry, and there are no visible water marks or wet sand patterns.",False,False
question_comb_2874,AMBER_27.jpg,Is there direct contact between the person and motorbike?,"y, e, s","Yes, the person is leaning on the motorbike while riding it.",False,False
question_comb_2875,pope_1823.jpg,Is there a horse in the image?,yes,yes,False,False
question_comb_2876,AMBER_801.jpg,Is the television open in this image?,"y, e, s",yes,False,False
question_comb_2877,AMBER_651.jpg,Is there a car in this image?,"n, o",no,False,False
question_comb_2878,AMBER_170.jpg,Is the grass withered in this image?,"n, o","The grass appears to be green and lush, indicating it is not withered.",False,False
question_comb_2879,AMBER_549.jpg,Is the mountain tall in this image?,"y, e, s","Yes, the mountain in the image is tall.",False,False
question_comb_288,AMBER_123.jpg,Is there direct contact between the ship and lake?,"y, e, s","No, the ship is not in direct contact with the lake; it is floating on the water.",False,False
question_comb_2880,AMBER_440.jpg,Is there one knife in this image?,"y, e, s",yes,False,False
question_comb_2881,AMBER_30.jpg,Is there direct contact between the child and grass?,"y, e, s","Yes, the child is touching the grass.",False,False
question_comb_2882,AMBER_207.jpg,Is the wall natural wood in this image?,"y, e, s",no,False,False
question_comb_2883,haloquest_0119.jpg,How many people are there inside the church?,Can't answer by seeing the image; Don't know how many people are in the church; Based on the image can't answer this question,There are no people visible inside the church in the image.,False,False
question_comb_2884,haloquest_1586.png,What color is the mouse under the chair?,There is no mouse under the chair; There is no mouse present; There is nothing under the chair,The mouse under the chair is brown.,False,False
question_comb_2885,haloquest_1133.png,Do the diver's goggles in this image rest on top of their nose or fully cover their nose?,"The diver's goggles rest on top of their nose ; The goggles rest on the nose, but do not fully cover it ; Just on top as the nostrils and tip of nose are visible","The diver's goggles in the image rest on top of their nose, not fully covering it.",False,False
question_comb_2886,AMBER_859.jpg,Is there a person in this image?,"n, o","Yes, there is a person's shadow visible on the wall of the refrigerator.",True,True
question_comb_2887,AMBER_483.jpg,Is the cloud black in this image?,"n, o",no,False,False
question_comb_2888,AMBER_588.jpg,Is there a sun in this image?,"n, o","Yes, there is a sun in the image. It is shining over the ocean, creating a beautiful scene with the beach and palm trees.",True,True
question_comb_2889,AMBER_342.jpg,Is there direct contact between the dog and scarf?,"y, e, s",no,False,False
question_comb_289,AMBER_235.jpg,Is the sky dark in this image?,"n, o","No, the sky is not dark in this image. It is described as blue, which indicates a clear and bright sky.",False,False
question_comb_2890,hallusionbench_table_6_2.png,"According to the table, does Shanghai have the most dense population in China in 2020?",no,"Yes, Shanghai has the most dense population in China in 2020 with 3922 inhabitants per square kilometer.",True,True
question_comb_2891,haloquest_1731.png,How many birds are in the image?,One bird appears in this image; One bird; There is one bird in this image,"There are two birds in the image. One is flying near the top left corner, and the other is flying near the bottom left corner.",False,False
question_comb_2892,hallusionbench_video_4_1.png,"According to the positive sequence of the images, does the blue car attempt to park?",no,"Yes, the blue car appears to be attempting to park in the first image of the sequence.",True,True
question_comb_2893,AMBER_192.jpg,Is there direct contact between the hat and wall?,"n, o","No, there is no direct contact between the hat and wall.",False,False
question_comb_2894,mme_celebrity_tt0070849_shot_0021_img_1.jpg,Is the person inside the red bounding box named Mary Kellogg? Please answer yes or no.,No,Yes.,True,True
question_comb_2895,pope_1655.jpg,Is there a sports ball in the image?,yes,yes,False,False
question_comb_2896,pope_1197.jpg,Is there a couch in the image?,yes,yes,False,False
question_comb_2897,haloquest_1496.png,How many people are in the telephone box?,There are no people in the image.,There are no people visible in the telephone box.,False,False
question_comb_2898,hallusionbench_chart_13_2.png,"According to the image, had the total number of coronavirus deaths in the United States reached 937,000 by February 2021?",yes,"Yes, the image indicates that by February 2021, the total number of coronavirus deaths in the United States had reached 937,000.",False,False
question_comb_2899,AMBER_318.jpg,Is there direct contact between the woman and football?,"n, o","No, the woman is not in direct contact with the football. She is running towards it, but she is not touching it at the moment.",False,False
question_comb_29,haloquest_0448.jpg,How many blue spotlights are shining on the building?,No blue spotlights are shining on the building; There are no blue spotlights visible in the picture.; None,3,False,False
question_comb_290,hallusionbench_video_18_1.png,"They are hugging. According to the positive sequence of the images, are they in the correct order? Answer in one sentence.",no,Yes.,True,True
question_comb_2900,AMBER_581.jpg,Is there one train in this image?,"y, e, s","Yes, there is one train in the image.",False,False
question_comb_2901,AMBER_214.jpg,Is the river calm in this image?,"n, o","Yes, the river appears to be calm in this image.",True,True
question_comb_2902,AMBER_839.jpg,Is there a person in this image?,"n, o","No, there are no people visible in the image.",False,False
question_comb_2903,haloquest_0932.jpg,How many wall lamps can you see in the image?,Four; 4; There are four wall lamps in the picture.,There are two wall lamps visible in the image.,False,False
question_comb_2904,haloquest_1905.png,How many people in this image are wearing helmets?,There are seven people in this image wearing helmets ; Seven people are wearing helmets ; Seven people don helmets in this image,There are 8 people wearing helmets in the image.,False,False
question_comb_2905,haloquest_2031.png,What is the name of this boy?,I can not answer; I don't know; The name of the boy is not visible in the image,I'm unable to provide personal identification or names of individuals in images.,False,False
question_comb_2906,AMBER_324.jpg,Is there a bird in this image?,"n, o","No, there is no bird in this image. The image shows a man performing a kick in a grassy field.",False,False
question_comb_2907,AMBER_731.jpg,Is the person swim in this image?,"n, o",no,False,False
question_comb_2908,mme_posters_tt0096895.jpg,Is this movie originated from the country or region of china? Please answer yes or no.,No,No.,False,False
question_comb_2909,AMBER_475.jpg,Is there direct contact between the train and board?,"n, o","No, there is no direct contact between the train and the board. The train is on the tracks, while the board is on the ground, separated by a fence.",False,False
question_comb_291,haloquest_0695.jpg,Who is fishing near the lake?,We can't see anyone near the lake; Nobody is visible in the image; Can't tell who is fishing.,"There are no people visible in the image, so it is not possible to determine if anyone is fishing near the lake.",False,False
question_comb_2910,hallusionbench_figure_11_0.png,Are all the items in this figure ice cream bars?,yes,"No, the image shows a plate with a mix of ice cream bars and chocolate-covered items. The ice cream bars are covered in nuts, while the chocolate-covered items are not.",True,True
question_comb_2911,AMBER_682.jpg,Is there direct contact between the lemon and plate?,"y, e, s","Yes, the lemon is in direct contact with the plate.",False,False
question_comb_2912,AMBER_293.jpg,Is the wall white in this image?,"y, e, s",yes,False,False
question_comb_2913,pope_1403.jpg,Is there a dog in the image?,yes,yes,False,False
question_comb_2914,AMBER_235.jpg,Is there a sled in this image?,"n, o","No, there is no sled in the image. The person is skiing on the snow-covered slope.",False,False
question_comb_2915,AMBER_195.jpg,Is the wall black in this image?,"n, o",no,False,False
question_comb_2916,haloquest_1432.jpg,Are there wild animals in the forest outside the treehouse?,No; there are no wild animals in the forest; wild animals are absent from the forest,"The image shows a fantastical scene with a treehouse and a forest, but it does not provide clear evidence of wild animals. The focus is on the treehouse and the mystical elements within it.",False,False
question_comb_2917,mme_artwork_24291.jpg,"Is this artwork titled virgin and child with sts catherine, cecilia, barbara, and ursula? Please answer yes or no.",Yes,Yes.,False,False
question_comb_2918,haloquest_0718.png,How many birds are there?,There are no birds visible in the picture; No birds are depicted in the picture; There are no birds,There are no birds visible in the image.,False,False
question_comb_2919,AMBER_750.jpg,Is there one knife in this image?,"y, e, s",no,False,False
question_comb_292,haloquest_1265.png,"Does the giant eye belong to an unseen, enormous creature submerged in the swamp?","No; the giant eye does not belong to an unseen, enormous creature submerged in the swamp; the creature is not submerged in the swamp.","I'm sorry, but I cannot provide details or speculate about the content of the image.",False,False
question_comb_2920,haloquest_0723.jpg,Which vehicle is this helmet paired with?,We don't know which vehicle this helmet is paired to; Don't know as there is only a helmet visible in the image; Cannot tell based on this image.,motorcycle,False,False
question_comb_2921,mme_commonsense_reasoning_0036.png,Is it a good time to drive a car through the road in the picture? Please answer yes or no.,No,No.,False,False
question_comb_2922,haloquest_1828.png,How many dogs are in the picture?,There are none; There are no dogs ; There are no dogs in this picture,There are no dogs in the picture.,False,False
question_comb_2923,AMBER_150.jpg,Describe this image.,"volleyball, beach","The image shows a volleyball with a red, white, and blue color scheme, placed on a sandy surface. The ball appears to be in good condition, with no visible damage. The sand is light in color, suggesting a sunny day, and the shadows indicate that the sun is shining from the upper left side of the image.",False,False
question_comb_2924,AMBER_625.jpg,Is there direct contact between the dog and sea?,"y, e, s","No, the dog is standing in shallow water but not directly in the sea.",False,False
question_comb_2925,mme_celebrity_tt0119314_shot_0572_img_0.jpg,Is the actor inside the red bounding box called Scarlett Johansson? Please answer yes or no.,Yes,No.,True,True
question_comb_2926,hallusionbench_figure_8_1.png,Are all the items in this figure cookies?,no,yes,True,True
question_comb_2927,haloquest_1345.png,What is the wall made of?,The wall at the top of the image is made of brick; The wall is made of brick; Brick,brick,False,False
question_comb_2928,pope_1277.jpg,Is there a knife in the image?,yes,no,True,True
question_comb_293,mme_landmark_01a6842099d62f22.jpg,Is this an image of Mirdif City Centre? Please answer yes or no.,No,Yes.,True,True
question_comb_2930,pope_1715.jpg,Is there a sports ball in the image?,yes,yes,False,False
question_comb_2931,AMBER_974.jpg,Is there direct contact between the skate and floor?,"y, e, s","No, the skateboard is not in contact with the floor; it is leaning against the wall.",False,False
question_comb_2932,AMBER_18.jpg,Is the mountain tall in this image?,"y, e, s","Yes, the mountain is tall in this image.",False,False
question_comb_2933,mme_scene_Places365_val_00000014.jpg,Does this image describe a place of art gallery? Please answer yes or no.,Yes,Yes.,False,False
question_comb_2934,hallusionbench_table_7_2.png,"According to the table, is the number of gold medals of Norway 9 in winter Olympics in 2022?",no,"No, the number of gold medals of Norway in winter Olympics 2022 is 16, not 9.",False,False
question_comb_2935,haloquest_1174.png,How many fish heads are there?,There are three visible fish heads; The old man is holding many fish but there are only three that are protruding; Three,There are two fish heads visible in the image.,False,False
question_comb_2936,haloquest_1611.png,Is the cassette tape uniform in color?,"No, the cassette tape is not uniform in color ; The cassette tape contains more than one color ; No, it is not","No, the cassette tape is not uniform in color; it has a turquoise section and a black section.",False,False
question_comb_2937,math_vista_2416.jpg,Are there fewer gray bicycles that are in front of the small scooter than small metal bicycles to the right of the tiny gray bicycle?,,"The image shows three bicycles: a yellow bicycle, a red scooter, and a gray bicycle. The gray bicycle is located to the right of the yellow bicycle and in front of the red scooter. Therefore, the answer is False.",False,False
question_comb_2939,AMBER_325.jpg,Is there a sky in this image?,"n, o","No, there is no sky visible in the image. The scene is focused on the elephant and the safari vehicle on the dirt road.",False,False
question_comb_294,AMBER_255.jpg,Is there direct contact between the person and wall?,"n, o","No, there is no direct contact between the person and the wall. The person is sitting on a chair, and the wall is behind them.",False,False
question_comb_2940,AMBER_540.jpg,Is the mountain tall in this image?,"n, o","Yes, the mountain in the image is tall.",True,True
question_comb_2941,AMBER_207.jpg,Is there direct contact between the electrombile and wall?,"n, o",no,False,False
question_comb_2942,AMBER_284.jpg,Is there a elephant in this image?,"n, o",no,False,False
question_comb_2943,haloquest_0665.jpg,When was this picture taken?,Can't answer; Don't know when this picture was taken;  Based on the image can't answer,"The picture was taken at night, as evidenced by the darkness outside the window and the artificial lighting inside the room.",False,False
question_comb_2944,pope_2860.jpg,Is there a tennis racket in the image?,no,no,False,False
question_comb_2945,AMBER_147.jpg,Is the grass withered in this image?,"n, o","The grass appears green and lush, indicating it is not withered.",False,False
question_comb_2946,AMBER_637.jpg,Are there three birds in this image?,"n, o","No, there are only two birds in this image.",False,False
question_comb_2947,AMBER_852.jpg,Is there direct contact between the child and pineapple?,"n, o","No, the child is not in direct contact with the pineapple; there is a clear space between them.",False,False
question_comb_2948,hallusionbench_table_9_1.png,"According to the table, does the UB group have the highest portion of the market share for beer across India in 2020?",yes,"Yes, the UB Group has the highest portion of the market share for beer across India in 2020 with 54%.",False,False
question_comb_2949,haloquest_1235.png,What color is the plate shown in the image?,The color of the plate is white.,The plate in the image is white.,False,False
question_comb_295,mme_celebrity_tt0086250_shot_1079_img_0.jpg,Is the actor inside the red bounding box called Bill Nunn? Please answer yes or no.,No,No.,False,False
question_comb_2950,AMBER_534.jpg,Describe this image.,"beach, sea, toy, truck","The image features a bright yellow toy dump truck situated on a sandy beach. The truck is positioned facing the camera, with its front end slightly turned to the left. The truck's body is predominantly yellow, with black wheels and a black bumper. The truck's bed is open, revealing an empty interior. The truck is adorned with a blue and white sticker on its side, and a black and white license plate sticker on its front. The truck's wheels are black and appear to be in good condition. The truck is parked on the sand, with the ocean visible in the background. The ocean is a deep blue color, and the waves are visible in the distance. The sky is not visible in the image. The truck is the only object in the image, and it is the main focus. The relative position of the truck to the ocean suggests that it is closer to the viewer than the ocean. The truck is stationary, and there are no other objects or people visible in the image. The",False,False
question_comb_2951,mme_celebrity_tt0119094_shot_0446_img_2.jpg,Is the actor inside the red bounding box called Juan Gabriel Pareja? Please answer yes or no.,No,Yes.,True,True
question_comb_2952,haloquest_1026.png,Is she actually pausing to take a phone call rather than listening to music?,No; She is not pausing to take a phone call; She is listening to music.,"The image shows a person with a futuristic design, wearing large headphones and a high-tech suit with glowing blue accents. The question is not answerable because the image does not provide any context or information about the person taking a phone call or listening to music.",False,False
question_comb_2953,haloquest_0527.png,Is the woman standing atop a tall building overseeing the cityscape?,No; The woman is not standing atop a tall building overseeing the cityscape; She is not.,The image does not provide enough information to determine if the woman is standing atop a tall building overseeing a cityscape.,False,False
question_comb_2954,haloquest_0307.png,"Is the woman outside the statue also donning a crown, mirroring the statue's headpiece?","No, the woman outside the statue is not donning a crown; she does not mirror the statue's headpiece; No, she is not.","Yes, the woman in the foreground is wearing a crown that resembles the one on the statue's head, suggesting a connection between her and the statue.",False,False
question_comb_2955,AMBER_561.jpg,Is there direct contact between the horse and grass?,"y, e, s","Yes, the horse is grazing on the grass near the water.",False,False
question_comb_2956,haloquest_1156.png,How many monitors are visible in this image?,One; One monitor; There is one monitor in this image,There are two monitors visible in the image.,False,False
question_comb_2957,mme_celebrity_tt0077416_shot_1442_img_0.jpg,Is the person inside the red bounding box named Stu Smith? Please answer yes or no.,No,No.,False,False
question_comb_2958,AMBER_477.jpg,Is there a door in this image?,"n, o",no,False,False
question_comb_2959,pope_1495.jpg,Is there a baseball glove in the image?,yes,yes,False,False
question_comb_296,haloquest_1140.png,How many owl's are hooting?,No owls; There aren't any owls; There are no owls in this image,"There are no owls visible in the image. The image showcases a jellyfish, not an owl.",False,False
question_comb_2960,AMBER_646.jpg,Is the grass withered in this image?,"y, e, s",yes,False,False
question_comb_2961,mme_celebrity_tt0104036_shot_0336_img_1.jpg,Is the person inside the red bounding box named Mimi Lizio? Please answer yes or no.,No,Yes.,True,True
question_comb_2962,pope_1357.jpg,Is there a person in the image?,yes,no,True,True
question_comb_2963,haloquest_1739.png,How many people are in this image?,There are no people in this image; No people are visible in this image; People are not seen in this image,"After scanning the entire image, there are no visible people.",False,False
question_comb_2964,AMBER_312.jpg,Is there a cup in this image?,"n, o",no,False,False
question_comb_2965,pope_500.jpg,Is there a cat in the image?,no,no,False,False
question_comb_2966,AMBER_288.jpg,Is there direct contact between the man and skate?,"y, e, s","Yes, the man is in direct contact with the skateboard as he is riding it.",False,False
question_comb_2967,AMBER_149.jpg,Is the sky sunny in this image?,"y, e, s","Yes, the sky is sunny in this image.",False,False
question_comb_2968,mme_artwork_12908.jpg,Is this artwork titled view of dresden from the right bank of the elbe with the augustus bridge? Please answer yes or no.,No,No.,False,False
question_comb_2969,haloquest_1826.png,How many fishes are there in the picture?,No fish are visible in the picture; The picture does not contain any fish; There are no fish,There are no fishes in the picture.,False,False
question_comb_297,math_vista_2743.jpg,What is the age gap between these two people in image?,,"The age gap appears to be significant, with the older individual likely being several decades older than the younger one.",False,False
question_comb_2970,haloquest_0748.png,"Does the woman's face have soft skin, not metallic?",No; the woman's face has metallic skin; the woman's face does not have soft skin.,"I'm sorry, I cannot answer that question as it pertains to specific details of the image.",False,False
question_comb_2971,haloquest_0461.png,How many fangs does she have?,She has 2 fangs.,The character has a total of 8 visible fangs.,False,False
question_comb_2972,haloquest_1024.png,How many desserts do not have a red berry on them?,Only one dessert does not have a red berry.,"To find the number of desserts without a red berry, we count each dessert and exclude those with berries. There are 12 desserts in total, and 8 of them have red berries. Therefore, 12 - 8 = 4 desserts do not have a red berry on them.",False,False
question_comb_2973,haloquest_1322.png,How many street lights can be seen in this image?,There are two street lights; Two street lights are shown in this image; There are two street lights shown in this picture,There are two street lights visible in the image.,False,False
question_comb_2974,haloquest_0201.jpg,When was this picture taken?,Can't answer by seeing the image; Don't know when was this picture taken; Based on the image can't answer this question,Daylight,False,False
question_comb_2975,haloquest_1667.png,Are the birds actually fleeing away from the perceived threat of the dog?,The birds are not actually fleeing away from the perceived threat of the dog; the birds are not fleeing; no,"No, the birds are not fleeing; they are part of the artistic depiction and appear to be flying towards the dog, which is a common behavior for birds when they are attracted to a dog.",False,False
question_comb_2976,AMBER_512.jpg,Does the child surf in this image?,"y, e, s",yes,False,False
question_comb_2977,math_vista_5647.jpg,如图，一束平行光线中，插入一张对边平行的纸版，如果光线与纸版右下方所成的∠1是110°，那么光线与纸版左上方所成的∠2的度数是（）,,∠1和∠2是同位角，它们的度数相等，所以∠2的度数是110°。,False,False
question_comb_2978,AMBER_833.jpg,Is there direct contact between the ship and sea?,"y, e, s","No, the ship is not in direct contact with the sea. It is floating on the water, and there is a pier nearby.",False,False
question_comb_2979,AMBER_961.jpg,Is the grapefruit separated in this image?,"y, e, s","Yes, the grapefruit is separated into two halves.",False,False
question_comb_298,haloquest_1166.png,How many of the women wearing green dresses also have on necklaces?,"Two of the three women in green dresses are wearing necklaces; Three ladies are wearing green dresses, but only two of them have necklaces; two women; two",Two women wearing green dresses are wearing necklaces.,False,False
question_comb_2980,AMBER_966.jpg,Is there direct contact between the lion and ground?,"y, e, s","No, the lion is not in direct contact with the ground; it is walking on a path above the ground.",False,False
question_comb_2981,haloquest_1024.png,Which dessert has a bite out of it?,None of the desserts present have a bite out of them.,The dessert with a bite out of it is the one in the bottom left corner. It is a strawberry cake with a bite taken out of the middle.,False,False
question_comb_2982,pope_2473.jpg,Is there a chair in the image?,yes,no,True,True
question_comb_2983,hallusionbench_illusion_28_1.png,Is the yellow line shorter than the red line in the image? Yes or No,no,"Yes, the yellow line is shorter than the red line in the image.",True,True
question_comb_2984,haloquest_1245.png,Is the electrical outlet open or covered?,Covered; The electric outlet is covered; The image shows the electric outlet is covered,The electrical outlet is covered.,False,False
question_comb_2985,AMBER_535.jpg,Is there direct contact between the skate and person?,"n, o","No, there is no direct contact between the skateboard and the person. The person is walking behind the dog, who is standing on the skateboard.",False,False
question_comb_2986,mme_landmark_0adb088e24d88123.jpg,Is this a picture of Canelles de Baix (la Vall de Bianya)? Please answer yes or no.,No,Yes.,True,True
question_comb_2987,math_vista_226.jpg,"What time is shown? Answer by typing a time word, not a number. It is (_) past three.",quarter,quarter,False,False
question_comb_2988,AMBER_522.jpg,Is the wall rough in this image?,"n, o",no,False,False
question_comb_2989,haloquest_0454.jpg,"What is underneath ""F..12.""?","There is no ""F..12."" label. ; No ""F..12."" label can be found. ; No ""F..12."" text can be found.","Underneath ""F..12."", there is an illustration of a creature with a segmented body and appendages.",False,False
question_comb_299,AMBER_308.jpg,Is there direct contact between the giraffe and forest?,"y, e, s","No, there is no direct contact between the giraffe and the forest. The giraffe is standing in the grass, and the forest is in the background.",False,False
question_comb_2991,pope_858.jpg,Is there a backpack in the image?,no,no,False,False
question_comb_2992,AMBER_773.jpg,Is there a signal in this image?,"n, o","No, there is no signal in this image. The image features a blue train traveling down the tracks, surrounded by trees and a clear blue sky.",False,False
question_comb_2993,mme_artwork_34539.jpg,Is this artwork titled the victory of eucharistic truth over heresy? Please answer yes or no.,Yes,Yes.,False,False
question_comb_2994,AMBER_106.jpg,Is there direct contact between the man and guitar?,"y, e, s","Yes, the man is holding the guitar with his left hand on the neck and his right hand on the body.",False,False
question_comb_2995,haloquest_0748.png,Does she wear a necklace made of small gears and wires?,No; she doesn't wear a necklace made of small gears and wires; she doesn't wear such a necklace,"The image shows a figure with intricate details that resemble gears and wires, but it is not clear if these are part of a necklace or another accessory.",False,False
question_comb_2996,mme_posters_tt1560747.jpg,Is this movie originated from the country or region of usa? Please answer yes or no.,Yes,Yes.,False,False
question_comb_2997,AMBER_279.jpg,Is there direct contact between the dog and beach?,"y, e, s","Yes, the dog is running on the beach.",False,False
question_comb_2998,AMBER_353.jpg,Is there a toothbrush in this image?,"n, o","No, there is no toothbrush in this image. The image shows a bathroom with a toilet, a trash can, and a sink.",False,False
question_comb_2999,haloquest_1633.png,Does the image show a black and white illustration of a woman with a very serious expression on her face?,"Yes; It is a black and white illustration of a woman with a serious expression on her face; Exactly, she does have a serious expression.","Yes, the image is a black and white illustration of a woman with a serious expression.",False,False
question_comb_3,AMBER_307.jpg,Is there a wall in this image?,"n, o",yes,True,True
question_comb_30,pope_2375.jpg,Is there a sports ball in the image?,yes,no,True,True
question_comb_300,math_vista_1979.jpg,What is the value of the largest bar?,,"The largest bar in the image is the one representing the ""pin"" category, which has a value of 6. This indicates that the pin category has the highest value among all the categories in the image.",False,False
question_comb_3000,haloquest_1665.png,How many yellow bands are on the person's sleeve?,"There are three yellow bands on the jacket sleeve ; The person has three yellow bands on the sleeve of their jacket ; There are three bands, two close to the elbow and one near the wrist of the sleeve",There are two yellow bands on the person's sleeve.,False,False
question_comb_3001,pope_1083.jpg,Is there a sports ball in the image?,yes,no,True,True
question_comb_3002,AMBER_748.jpg,Is there a cloud in this image?,"n, o",no,False,False
question_comb_3003,math_vista_3822.jpg,"What time is shown? Answer by typing a time word, not a number. It is three (_).",,o'clock,False,False
question_comb_3004,AMBER_195.jpg,Is the wall white in this image?,"y, e, s",yes,False,False
question_comb_3005,haloquest_1583.png,How many birds are in the sky?,There are no birds in the sky; There are no birds in this image; No birds can be seen in this picture,There are no birds visible in the sky in the image.,False,False
question_comb_3006,haloquest_0443.jpg,How many kids are there inside the car?,No kids can be seen inside the car.; There are no kids visible in the picture.; None.,,False,False
question_comb_3007,AMBER_185.jpg,Is there a table in this image?,"n, o","Yes, there is a table in the image. The table has a book and an alarm clock on it.",True,True
question_comb_3008,AMBER_517.jpg,Is the fence tall in this image?,"n, o","No, the fence in the image is not tall. It is a short, wooden fence that is located on the side of the road.",False,False
question_comb_3009,hallusionbench_video_19_2.png,"He is running clockwise. According to the positive sequence of the images, are they in the correct order? Answer in one sentence.",no,Yes,True,True
question_comb_301,haloquest_1776.png,Is the ocean calm or stormy?,"There is no ocean in this image ; We cannot see an ocean, only a large ship with many levels; No ocean is visible, just an interior and exterior view of a large cruise ship",The ocean appears calm as there are no waves or rough water visible.,False,False
question_comb_3010,haloquest_0968.jpg,How many green trees are there?,Can't answer; can't determine how many green trees are there; Based on the image can't answer,"There are numerous green trees in the image, but the exact number cannot be determined from the image alone.",False,False
question_comb_3011,haloquest_0192.jpg,How many papers are pinned to the board?,Two; There are two papers pinned to the board; 2.,There are two papers pinned to the board.,False,False
question_comb_3012,haloquest_1117.png,Is the lady standing inside or outside of the mirror?,"The top half of the lady is inside the mirror, while the bottom half is outside the mirror; The bottom half of the lady is outside the mirror, while the top half of the lady is inside; The lady is standing both inside and outside of the mirror",inside,False,False
question_comb_3013,AMBER_381.jpg,Are there two computers in this image?,"y, e, s","Yes, there are two computers in the image. One is a desktop computer with a monitor, keyboard, and mouse, while the other is a laptop computer.",False,False
question_comb_3014,AMBER_95.jpg,Is there one person in this image?,"y, e, s","Yes, there is one person in the image, who is walking past the blue and white bus.",False,False
question_comb_3015,AMBER_389.jpg,Is there direct contact between the reef and beach?,"y, e, s","No, there is no direct contact between the reef and beach. The reef is located in the water, while the beach is on the shore.",False,False
question_comb_3016,AMBER_22.jpg,Is the mountain tall in this image?,"n, o",no,False,False
question_comb_3017,hallusionbench_video_11_2.png,"According to the positive sequence of the images, Is this man throwing a woman into the toilet? Answer in one word.",yes,no,True,True
question_comb_3018,pope_555.jpg,Is there a bowl in the image?,yes,yes,False,False
